lagoslakeid,sampledate,chla,lake_year
38846,7/15/2005,2.3,38846_2005
38846,7/29/2005,25,38846_2005
38846,8/1/2005,38.1,38846_2005
38846,8/13/2005,3.8,38846_2005
38846,8/15/2005,16.63,38846_2005
38846,8/28/2005,38,38846_2005
38846,8/29/2005,36.3,38846_2005
38846,9/16/2005,8.5,38846_2005
38846,9/20/2005,16.29,38846_2005
38846,9/26/2005,29,38846_2005
38846,5/1/2006,1.01,38846_2006
38846,5/16/2006,5.26,38846_2006
38846,5/26/2006,3.3,38846_2006
38846,5/31/2006,3.98,38846_2006
38846,6/2/2006,1.7,38846_2006
38846,6/12/2006,2.46,38846_2006
38846,6/16/2006,3.7,38846_2006
38846,6/27/2006,10.57,38846_2006
38846,6/30/2006,2.1,38846_2006
38846,7/9/2006,3.8,38846_2006
38846,7/11/2006,9.75,38846_2006
38846,7/23/2006,3.5,38846_2006
38846,7/25/2006,14.27,38846_2006
38846,8/6/2006,12,38846_2006
38846,8/8/2006,10.88,38846_2006
38846,8/21/2006,12.75,38846_2006
38846,8/26/2006,3.7,38846_2006
38846,9/4/2006,12,38846_2006
38846,9/5/2006,10.38,38846_2006
38846,9/27/2006,6.85,38846_2006
38846,5/6/2007,2.1,38846_2007
38846,5/8/2007,1.18,38846_2007
38846,5/22/2007,1.01,38846_2007
38846,5/25/2007,1.1,38846_2007
38846,6/1/2007,1.5,38846_2007
38846,6/6/2007,5.22,38846_2007
38846,6/15/2007,5,38846_2007
38846,6/18/2007,12.17,38846_2007
38846,6/25/2007,3.4,38846_2007
38846,7/3/2007,18.84,38846_2007
38846,7/9/2007,9.2,38846_2007
38846,7/17/2007,15.01,38846_2007
38846,7/23/2007,6.3,38846_2007
38846,7/30/2007,8.49,38846_2007
38846,8/6/2007,9.3,38846_2007
38846,8/15/2007,27.34,38846_2007
38846,8/20/2007,19,38846_2007
38846,8/29/2007,47.7,38846_2007
38846,9/3/2007,25,38846_2007
38846,9/12/2007,33.07,38846_2007
38846,9/17/2007,20,38846_2007
38846,9/28/2007,40.8,38846_2007
38846,5/5/2008,10,38846_2008
38846,5/14/2008,20.9,38846_2008
38846,5/17/2008,3.7,38846_2008
38846,5/27/2008,0.4,38846_2008
38846,6/9/2008,6.4,38846_2008
38846,6/10/2008,5.1,38846_2008
38846,6/23/2008,5.4,38846_2008
38846,7/3/2008,5.3,38846_2008
38846,7/7/2008,6.5,38846_2008
38846,7/21/2008,6.6,38846_2008
38846,8/4/2008,19.5,38846_2008
38846,8/7/2008,9.3,38846_2008
38846,8/18/2008,8.3,38846_2008
38846,8/20/2008,6.8,38846_2008
38846,9/2/2008,17,38846_2008
38846,9/4/2008,14,38846_2008
38846,9/16/2008,7.6,38846_2008
38846,9/30/2008,6.9,38846_2008
38846,5/18/2009,2.3,38846_2009
38846,5/25/2009,1.3,38846_2009
38846,6/22/2009,4.16,38846_2009
38846,6/23/2009,1.7,38846_2009
38846,7/6/2009,1.6,38846_2009
38846,7/10/2009,3.71,38846_2009
38846,7/20/2009,6.8,38846_2009
38846,7/27/2009,7.79,38846_2009
38846,8/4/2009,7.5,38846_2009
38846,8/11/2009,5.86,38846_2009
38846,8/17/2009,11,38846_2009
38846,8/31/2009,15.66,38846_2009
38846,9/1/2009,16,38846_2009
38846,9/14/2009,11.82,38846_2009
38846,9/15/2009,10,38846_2009
38846,9/30/2009,4.8,38846_2009
38846,5/13/2010,2.8,38846_2010
38846,5/26/2010,1.1,38846_2010
38846,6/9/2010,4.8,38846_2010
38846,6/23/2010,2.6,38846_2010
38846,7/11/2010,4.2,38846_2010
38846,7/23/2010,2.3,38846_2010
38846,8/6/2010,5.4,38846_2010
38846,8/20/2010,12,38846_2010
38846,9/3/2010,7.7,38846_2010
38846,9/14/2010,7.3,38846_2010
38846,9/29/2010,7.9,38846_2010
38846,5/5/2012,4.3,38846_2012
38846,5/12/2012,3.2,38846_2012
38846,6/2/2012,2.2,38846_2012
38846,6/20/2012,13,38846_2012
38846,6/26/2012,12,38846_2012
38846,7/22/2012,3.7,38846_2012
38846,8/2/2012,7.4,38846_2012
38846,8/19/2012,14,38846_2012
38846,8/26/2012,3.7,38846_2012
38846,9/30/2012,3.9,38846_2012
38846,5/6/2013,9.2,38846_2013
38846,5/20/2013,2.4,38846_2013
38846,6/3/2013,5,38846_2013
38846,6/17/2013,7.1,38846_2013
38846,7/2/2013,13.4,38846_2013
38846,7/15/2013,16.7,38846_2013
38846,7/29/2013,17.8,38846_2013
38846,8/13/2013,16.4,38846_2013
38846,8/26/2013,15.5,38846_2013
38846,9/9/2013,20.5,38846_2013
38846,9/23/2013,8.9,38846_2013
38846,5/4/2014,15.34,38846_2014
38846,5/19/2014,5,38846_2014
38846,6/2/2014,5,38846_2014
38846,6/16/2014,5,38846_2014
38846,7/1/2014,19.03,38846_2014
38846,7/14/2014,32.7,38846_2014
38846,7/28/2014,12.56,38846_2014
38846,8/11/2014,11.73,38846_2014
38846,8/25/2014,10.61,38846_2014
38846,9/8/2014,26.58,38846_2014
38846,9/22/2014,21.99,38846_2014
38846,5/2/2016,14,38846_2016
38846,5/16/2016,9.5,38846_2016
38846,5/31/2016,2.5,38846_2016
38846,6/13/2016,1.7,38846_2016
38846,6/27/2016,11,38846_2016
38846,7/11/2016,18.1,38846_2016
38846,7/25/2016,13.4,38846_2016
38846,8/8/2016,18.5,38846_2016
38846,8/22/2016,22.1,38846_2016
38846,9/6/2016,22.6,38846_2016
38846,9/19/2016,18.6,38846_2016
39489,5/9/1994,0.84,39489_1994
39489,5/24/1994,3.51,39489_1994
39489,6/6/1994,5.56,39489_1994
39489,6/21/1994,1.87,39489_1994
39489,7/5/1994,1.76,39489_1994
39489,7/19/1994,1.58,39489_1994
39489,8/1/1994,3.06,39489_1994
39489,8/16/1994,3.29,39489_1994
39489,8/30/1994,2.06,39489_1994
39489,9/21/1994,4.72,39489_1994
39489,5/2/1995,2.99,39489_1995
39489,5/8/1995,3.42,39489_1995
39489,5/16/1995,2.29,39489_1995
39489,5/23/1995,4.99,39489_1995
39489,5/30/1995,5.63,39489_1995
39489,6/5/1995,2.93,39489_1995
39489,6/13/1995,3.72,39489_1995
39489,6/19/1995,4.2,39489_1995
39489,6/27/1995,2.9,39489_1995
39489,7/6/1995,4.61,39489_1995
39489,7/10/1995,3.55,39489_1995
39489,7/18/1995,3.32,39489_1995
39489,7/24/1995,3.96,39489_1995
39489,8/1/1995,4.45,39489_1995
39489,8/7/1995,6.95,39489_1995
39489,8/15/1995,4.45,39489_1995
39489,8/21/1995,7.95,39489_1995
39489,8/29/1995,5.39,39489_1995
39489,9/5/1995,4.86,39489_1995
39489,9/12/1995,4.24,39489_1995
39489,9/26/1995,5.09,39489_1995
39489,5/7/1996,1.75,39489_1996
39489,5/21/1996,4.26,39489_1996
39489,5/29/1996,2.01,39489_1996
39489,6/13/1996,0.53,39489_1996
39489,6/25/1996,2.21,39489_1996
39489,7/2/1996,2.67,39489_1996
39489,8/5/1996,4.08,39489_1996
39489,8/19/1996,4.04,39489_1996
39489,9/3/1996,5.35,39489_1996
39489,9/23/1996,9.35,39489_1996
39489,5/6/1997,1.5,39489_1997
39489,5/20/1997,2.4,39489_1997
39489,6/3/1997,6,39489_1997
39489,6/17/1997,5,39489_1997
39489,7/8/1997,5.3,39489_1997
39489,7/22/1997,3.5,39489_1997
39489,8/5/1997,3.1,39489_1997
39489,8/19/1997,4.2,39489_1997
39489,9/3/1997,5,39489_1997
39489,9/16/1997,5.9,39489_1997
39489,5/5/1998,3.31,39489_1998
39489,5/18/1998,3.12,39489_1998
39489,6/2/1998,4.06,39489_1998
39489,6/15/1998,2.76,39489_1998
39489,7/7/1998,4.18,39489_1998
39489,7/21/1998,6.38,39489_1998
39489,8/4/1998,3.66,39489_1998
39489,8/18/1998,6.64,39489_1998
39489,9/9/1998,6.56,39489_1998
39489,9/23/1998,5.96,39489_1998
39489,5/4/1999,3.17,39489_1999
39489,5/18/1999,4.28,39489_1999
39489,6/2/1999,4.5,39489_1999
39489,6/15/1999,5.27,39489_1999
39489,7/7/1999,3.33,39489_1999
39489,7/14/1999,4.53,39489_1999
39489,7/20/1999,6.5,39489_1999
39489,8/3/1999,6.3,39489_1999
39489,8/16/1999,8.04,39489_1999
39489,9/7/1999,8.9,39489_1999
39489,9/28/1999,4.95,39489_1999
39489,5/1/2000,3.51,39489_2000
39489,5/15/2000,2.89,39489_2000
39489,6/5/2000,9.21,39489_2000
39489,6/19/2000,4.32,39489_2000
39489,7/10/2000,5.75,39489_2000
39489,7/25/2000,5.1,39489_2000
39489,8/7/2000,6.46,39489_2000
39489,8/21/2000,10.78,39489_2000
39489,9/5/2000,10.05,39489_2000
39489,9/19/2000,8.92,39489_2000
39489,5/8/2001,4.02,39489_2001
39489,5/22/2001,2.96,39489_2001
39489,6/5/2001,1.9,39489_2001
39489,6/19/2001,3.33,39489_2001
39489,7/10/2001,2.84,39489_2001
39489,7/24/2001,6.33,39489_2001
39489,8/8/2001,6.05,39489_2001
39489,8/21/2001,6.54,39489_2001
39489,9/4/2001,8.6,39489_2001
39489,9/5/2001,7.04,39489_2001
39489,9/18/2001,6.41,39489_2001
39489,5/7/2002,4.54,39489_2002
39489,5/21/2002,4.23,39489_2002
39489,6/4/2002,3.29,39489_2002
39489,6/18/2002,5.41,39489_2002
39489,7/9/2002,3.1,39489_2002
39489,7/23/2002,3.75,39489_2002
39489,8/6/2002,5.7,39489_2002
39489,8/20/2002,5.05,39489_2002
39489,9/10/2002,4.52,39489_2002
39489,9/24/2002,4.87,39489_2002
39489,5/3/2004,7.83,39489_2004
39489,5/17/2004,7.52,39489_2004
39489,6/7/2004,2.26,39489_2004
39489,6/21/2004,7.86,39489_2004
39489,7/6/2004,5.01,39489_2004
39489,7/19/2004,4.71,39489_2004
39489,8/2/2004,13.69,39489_2004
39489,8/16/2004,30.13,39489_2004
39489,8/24/2004,9.72,39489_2004
39489,9/7/2004,10.57,39489_2004
39489,9/20/2004,3.12,39489_2004
39489,5/2/2006,1.76,39489_2006
39489,5/15/2006,2.03,39489_2006
39489,6/6/2006,1.81,39489_2006
39489,6/20/2006,2.08,39489_2006
39489,7/11/2006,2.96,39489_2006
39489,7/25/2006,4.79,39489_2006
39489,8/8/2006,5.4,39489_2006
39489,8/22/2006,4.86,39489_2006
39489,9/5/2006,7.03,39489_2006
39489,9/19/2006,8.12,39489_2006
40044,5/20/2002,2.4,40044_2002
40044,6/2/2002,4.2,40044_2002
40044,6/20/2002,3.2,40044_2002
40044,7/17/2002,5.7,40044_2002
40044,7/20/2002,16,40044_2002
40044,8/7/2002,11,40044_2002
40044,8/25/2002,7.3,40044_2002
40044,9/10/2002,21,40044_2002
40044,9/27/2002,11,40044_2002
40044,5/26/2003,5.2,40044_2003
40044,6/4/2003,4.6,40044_2003
40044,6/15/2003,3.1,40044_2003
40044,6/19/2003,5.4,40044_2003
40044,7/3/2003,8.8,40044_2003
40044,7/21/2003,5,40044_2003
40044,8/7/2003,19,40044_2003
40044,8/27/2003,46,40044_2003
40044,6/22/2005,8.3,40044_2005
40044,6/30/2005,10,40044_2005
40044,7/2/2005,8.2,40044_2005
40044,7/24/2005,6,40044_2005
40044,8/12/2005,19,40044_2005
40044,8/28/2005,8.7,40044_2005
40044,9/18/2005,17,40044_2005
40044,5/1/2007,4.9,40044_2007
40044,5/19/2007,5,40044_2007
40044,5/31/2007,2.7,40044_2007
40044,6/24/2007,3.2,40044_2007
40044,7/16/2007,12,40044_2007
40044,7/28/2007,7.3,40044_2007
40044,8/12/2007,11,40044_2007
40044,8/26/2007,46,40044_2007
40044,9/11/2007,19,40044_2007
40044,9/29/2007,25,40044_2007
40044,6/4/2011,4.3,40044_2011
40044,6/19/2011,10,40044_2011
40044,7/6/2011,3.2,40044_2011
40044,7/22/2011,5.4,40044_2011
40044,8/2/2011,22,40044_2011
40044,8/20/2011,13,40044_2011
40044,9/10/2011,3.5,40044_2011
40044,5/6/2012,12,40044_2012
40044,5/19/2012,2.9,40044_2012
40044,6/3/2012,5.8,40044_2012
40044,6/17/2012,5,40044_2012
40044,7/1/2012,6.6,40044_2012
40044,7/15/2012,24,40044_2012
40044,8/12/2012,3,40044_2012
40044,8/27/2012,6,40044_2012
40044,9/8/2012,3.2,40044_2012
40044,9/23/2012,3.5,40044_2012
40044,5/14/2013,4.1,40044_2013
40044,5/31/2013,11,40044_2013
40044,6/11/2013,7.4,40044_2013
40044,6/28/2013,3.8,40044_2013
40044,7/8/2013,3,40044_2013
40044,7/23/2013,9.2,40044_2013
40044,8/5/2013,6,40044_2013
40044,8/23/2013,5.2,40044_2013
40044,9/4/2013,16,40044_2013
40044,9/16/2013,17,40044_2013
40044,5/6/2014,9.3,40044_2014
40044,5/20/2014,2.1,40044_2014
40044,6/3/2014,1.2,40044_2014
40044,6/21/2014,3.4,40044_2014
40044,7/1/2014,19,40044_2014
40044,7/16/2014,15,40044_2014
40044,8/26/2014,13,40044_2014
40044,8/29/2014,8.5,40044_2014
40044,9/9/2014,4.3,40044_2014
40044,9/25/2014,5.5,40044_2014
40062,5/2/1999,4.2,40062_1999
40062,5/16/1999,3.6,40062_1999
40062,5/31/1999,9.7,40062_1999
40062,6/13/1999,23,40062_1999
40062,6/27/1999,9.1,40062_1999
40062,7/11/1999,17,40062_1999
40062,7/25/1999,6.2,40062_1999
40062,8/8/1999,18,40062_1999
40062,8/22/1999,22,40062_1999
40062,9/10/1999,18,40062_1999
40062,9/19/1999,14,40062_1999
40062,5/15/2001,2.6,40062_2001
40062,6/8/2001,4.2,40062_2001
40062,6/17/2001,4.2,40062_2001
40062,7/15/2001,1.3,40062_2001
40062,7/29/2001,2.4,40062_2001
40062,8/16/2001,1.4,40062_2001
40062,8/29/2001,12,40062_2001
40062,9/9/2001,2.4,40062_2001
40062,9/21/2001,18,40062_2001
40062,5/3/2003,4.5,40062_2003
40062,5/18/2003,1.1,40062_2003
40062,6/1/2003,1.9,40062_2003
40062,6/19/2003,3.3,40062_2003
40062,6/30/2003,3,40062_2003
40062,7/13/2003,14,40062_2003
40062,7/30/2003,3.8,40062_2003
40062,8/21/2003,3.3,40062_2003
40062,9/3/2003,8.5,40062_2003
40062,9/22/2003,20,40062_2003
40062,5/1/2005,3.3,40062_2005
40062,5/15/2005,3.1,40062_2005
40062,5/18/2005,1.2,40062_2005
40062,5/29/2005,3.7,40062_2005
40062,6/12/2005,8.3,40062_2005
40062,6/26/2005,4,40062_2005
40062,7/9/2005,2.8,40062_2005
40062,7/24/2005,5,40062_2005
40062,7/25/2005,5.8,40062_2005
40062,8/5/2005,5.5,40062_2005
40062,8/20/2005,19,40062_2005
40062,9/4/2005,28,40062_2005
40062,9/15/2005,17,40062_2005
40062,9/30/2005,23,40062_2005
40062,5/6/2006,2.7,40062_2006
40062,5/19/2006,3,40062_2006
40062,5/31/2006,2.6,40062_2006
40062,6/13/2006,5.8,40062_2006
40062,7/1/2006,3.9,40062_2006
40062,7/10/2006,3.6,40062_2006
40062,7/27/2006,2.3,40062_2006
40062,8/9/2006,7.7,40062_2006
40062,8/23/2006,10,40062_2006
40062,9/5/2006,11,40062_2006
40062,9/23/2006,5.2,40062_2006
40062,5/2/2007,2.7,40062_2007
40062,5/17/2007,1.8,40062_2007
40062,5/31/2007,7.7,40062_2007
40062,6/13/2007,1.6,40062_2007
40062,6/26/2007,2.5,40062_2007
40062,7/13/2007,5.2,40062_2007
40062,7/26/2007,2,40062_2007
40062,8/6/2007,10,40062_2007
40062,8/21/2007,6.3,40062_2007
40062,9/1/2007,7.8,40062_2007
40062,9/19/2007,12,40062_2007
40062,5/4/2008,5.8,40062_2008
40062,5/14/2008,2.3,40062_2008
40062,5/31/2008,2.1,40062_2008
40062,6/9/2008,2.6,40062_2008
40062,6/28/2008,4.3,40062_2008
40062,7/9/2008,3.5,40062_2008
40062,7/24/2008,2.6,40062_2008
40062,8/4/2008,6,40062_2008
40062,8/19/2008,4.9,40062_2008
40062,9/7/2008,9.2,40062_2008
40062,9/17/2008,7.9,40062_2008
40062,5/9/2009,2,40062_2009
40062,5/27/2009,3.8,40062_2009
40062,6/10/2009,3.2,40062_2009
40062,6/25/2009,3.6,40062_2009
40062,7/12/2009,3.5,40062_2009
40062,7/21/2009,7.6,40062_2009
40062,8/3/2009,9.5,40062_2009
40062,8/17/2009,17,40062_2009
40062,9/2/2009,6.7,40062_2009
40062,9/14/2009,3.6,40062_2009
40062,5/16/2010,1.5,40062_2010
40062,5/25/2010,1.3,40062_2010
40062,6/12/2010,5,40062_2010
40062,6/26/2010,3.7,40062_2010
40062,7/5/2010,4.1,40062_2010
40062,7/23/2010,3.3,40062_2010
40062,8/8/2010,14,40062_2010
40062,8/17/2010,8,40062_2010
40062,8/30/2010,6.5,40062_2010
40062,9/17/2010,12,40062_2010
40062,5/4/2011,4.2,40062_2011
40062,5/18/2011,2.8,40062_2011
40062,6/4/2011,2,40062_2011
40062,6/13/2011,2.6,40062_2011
40062,7/1/2011,3.2,40062_2011
40062,7/21/2011,5.6,40062_2011
40062,7/27/2011,11,40062_2011
40062,8/14/2011,4.6,40062_2011
40062,8/28/2011,6.9,40062_2011
40062,9/6/2011,10,40062_2011
40062,9/22/2011,16,40062_2011
40062,5/16/2012,1.2,40062_2012
40062,5/31/2012,3,40062_2012
40062,6/15/2012,1.9,40062_2012
40062,6/24/2012,4.5,40062_2012
40062,7/9/2012,2.3,40062_2012
40062,7/27/2012,4.1,40062_2012
40062,8/8/2012,3.5,40062_2012
40062,8/24/2012,6.1,40062_2012
40062,9/3/2012,3.7,40062_2012
40062,9/19/2012,17,40062_2012
40610,5/9/1994,9.6,40610_1994
40610,5/24/1994,8.5,40610_1994
40610,6/13/1994,9.9,40610_1994
40610,6/28/1994,18.1,40610_1994
40610,7/11/1994,8,40610_1994
40610,7/26/1994,19.5,40610_1994
40610,8/8/1994,12.2,40610_1994
40610,8/23/1994,11.4,40610_1994
40610,9/12/1994,5.6,40610_1994
40610,9/27/1994,11.7,40610_1994
40610,5/8/1995,5.8,40610_1995
40610,5/23/1995,15.1,40610_1995
40610,6/12/1995,2,40610_1995
40610,6/27/1995,6.8,40610_1995
40610,7/17/1995,8,40610_1995
40610,8/1/1995,6.8,40610_1995
40610,8/14/1995,10.2,40610_1995
40610,8/29/1995,135.3,40610_1995
40610,9/11/1995,7.6,40610_1995
40610,9/26/1995,70.2,40610_1995
40610,5/6/1996,13.1,40610_1996
40610,5/21/1996,8.4,40610_1996
40610,6/3/1996,3.1,40610_1996
40610,6/18/1996,7.5,40610_1996
40610,7/1/1996,4.3,40610_1996
40610,7/16/1996,17.1,40610_1996
40610,7/29/1996,12.3,40610_1996
40610,8/13/1996,8.8,40610_1996
40610,8/26/1996,12.4,40610_1996
40610,9/10/1996,19.6,40610_1996
40610,9/23/1996,3.6,40610_1996
40610,5/12/1997,9.2,40610_1997
40610,6/3/1997,15.6,40610_1997
40610,6/9/1997,24.5,40610_1997
40610,7/14/1997,20.9,40610_1997
40610,7/29/1997,11.3,40610_1997
40610,8/11/1997,13.1,40610_1997
40610,8/26/1997,31.5,40610_1997
40610,9/8/1997,7,40610_1997
40610,9/23/1997,7.4,40610_1997
40610,5/11/1998,14.5,40610_1998
40610,6/8/1998,8.1,40610_1998
40610,6/23/1998,15.1,40610_1998
40610,7/2/1998,6.7,40610_1998
40610,7/7/1998,10,40610_1998
40610,7/13/1998,6.6,40610_1998
40610,8/10/1998,22.4,40610_1998
40610,8/25/1998,9.8,40610_1998
40610,9/21/1998,13.4,40610_1998
40610,5/10/1999,3.9,40610_1999
40610,5/25/1999,2.9,40610_1999
40610,6/14/1999,5.1,40610_1999
40610,6/29/1999,4.8,40610_1999
40610,7/26/1999,6.8,40610_1999
40610,8/9/1999,15.9,40610_1999
40610,8/24/1999,8.5,40610_1999
40610,9/7/1999,24,40610_1999
40610,5/7/2001,1.1,40610_2001
40610,5/22/2001,4.7,40610_2001
40610,6/4/2001,4.7,40610_2001
40610,6/19/2001,2.7,40610_2001
40610,7/16/2001,7.4,40610_2001
40610,7/31/2001,58.8,40610_2001
40610,8/13/2001,58.6,40610_2001
40610,8/28/2001,11.2,40610_2001
40610,9/10/2001,5.2,40610_2001
40610,9/25/2001,7.9,40610_2001
40610,5/13/2002,7.2,40610_2002
40610,5/29/2002,4.6,40610_2002
40610,6/10/2002,5.9,40610_2002
40610,6/25/2002,4,40610_2002
40610,7/8/2002,4.7,40610_2002
40610,7/23/2002,3.8,40610_2002
40610,8/6/2002,18.6,40610_2002
40610,8/20/2002,15.3,40610_2002
40610,9/3/2002,8.4,40610_2002
40610,9/16/2002,55.4,40610_2002
40610,5/10/2004,9.2,40610_2004
40610,5/24/2004,2.2,40610_2004
40610,6/7/2004,6.8,40610_2004
40610,6/21/2004,9.1,40610_2004
40610,7/12/2004,10.2,40610_2004
40610,7/28/2004,10.8,40610_2004
40610,8/9/2004,30.7,40610_2004
40610,8/23/2004,7.6,40610_2004
40610,9/13/2004,42,40610_2004
40610,9/30/2004,11.3,40610_2004
40610,5/8/2006,15.2,40610_2006
40610,5/22/2006,5.9,40610_2006
40610,6/12/2006,8.9,40610_2006
40610,6/26/2006,6.5,40610_2006
40610,7/11/2006,1.8,40610_2006
40610,7/24/2006,24.2,40610_2006
40610,8/7/2006,30.7,40610_2006
40610,8/21/2006,37.4,40610_2006
40610,9/11/2006,18.4,40610_2006
40610,9/25/2006,8.4,40610_2006
42204,5/10/2002,7.8,42204_2002
42204,5/19/2002,7.1,42204_2002
42204,6/5/2002,2.7,42204_2002
42204,6/16/2002,3.3,42204_2002
42204,7/7/2002,1.7,42204_2002
42204,7/18/2002,2.5,42204_2002
42204,8/5/2002,30,42204_2002
42204,8/20/2002,4.6,42204_2002
42204,9/3/2002,2.3,42204_2002
42204,9/19/2002,1.3,42204_2002
42204,5/7/2003,2.8,42204_2003
42204,5/14/2003,4.3,42204_2003
42204,5/29/2003,2.9,42204_2003
42204,6/10/2003,3,42204_2003
42204,7/4/2003,2.5,42204_2003
42204,7/13/2003,1.7,42204_2003
42204,7/27/2003,2.6,42204_2003
42204,8/22/2003,4.4,42204_2003
42204,8/31/2003,4.5,42204_2003
42204,9/11/2003,7.7,42204_2003
42204,5/4/2004,2.6,42204_2004
42204,5/17/2004,13,42204_2004
42204,5/28/2004,22,42204_2004
42204,6/5/2004,15,42204_2004
42204,6/15/2004,4.9,42204_2004
42204,6/28/2004,2,42204_2004
42204,7/5/2004,2.7,42204_2004
42204,7/22/2004,2.3,42204_2004
42204,8/4/2004,4,42204_2004
42204,8/31/2004,4.2,42204_2004
42204,9/14/2004,3,42204_2004
42204,9/18/2004,3,42204_2004
42204,9/29/2004,5.1,42204_2004
42204,5/20/2005,1.5,42204_2005
42204,6/6/2005,3.9,42204_2005
42204,6/20/2005,1.9,42204_2005
42204,6/28/2005,3,42204_2005
42204,7/4/2005,1.9,42204_2005
42204,7/19/2005,4.5,42204_2005
42204,8/1/2005,3.1,42204_2005
42204,8/15/2005,2.9,42204_2005
42204,8/27/2005,2.7,42204_2005
42204,9/16/2005,3.8,42204_2005
42204,9/26/2005,4.5,42204_2005
42204,5/7/2006,4,42204_2006
42204,5/26/2006,3.1,42204_2006
42204,6/4/2006,2.2,42204_2006
42204,6/14/2006,1.8,42204_2006
42204,6/29/2006,2.2,42204_2006
42204,7/28/2006,2.3,42204_2006
42204,8/3/2006,2.2,42204_2006
42204,8/9/2006,4.4,42204_2006
42204,8/30/2006,3.3,42204_2006
42204,9/7/2006,2.6,42204_2006
42204,9/23/2006,2.4,42204_2006
42204,5/10/2007,1.6,42204_2007
42204,5/31/2007,1.2,42204_2007
42204,6/5/2007,2.3,42204_2007
42204,6/27/2007,2.3,42204_2007
42204,7/5/2007,2.3,42204_2007
42204,7/17/2007,3.1,42204_2007
42204,8/3/2007,3.1,42204_2007
42204,8/13/2007,4.8,42204_2007
42204,8/28/2007,3,42204_2007
42204,9/10/2007,3.1,42204_2007
42204,9/28/2007,1.6,42204_2007
42204,5/17/2008,1.2,42204_2008
42204,5/31/2008,1.8,42204_2008
42204,6/9/2008,2.3,42204_2008
42204,6/16/2008,1.8,42204_2008
42204,6/26/2008,1.6,42204_2008
42204,7/8/2008,2,42204_2008
42204,7/21/2008,4,42204_2008
42204,8/7/2008,4.3,42204_2008
42204,8/30/2008,2.4,42204_2008
42204,9/8/2008,3,42204_2008
42204,5/11/2009,2.4,42204_2009
42204,5/22/2009,3,42204_2009
42204,6/1/2009,7.3,42204_2009
42204,6/11/2009,5.3,42204_2009
42204,6/23/2009,3.2,42204_2009
42204,7/14/2009,3.5,42204_2009
42204,7/26/2009,5.3,42204_2009
42204,8/6/2009,3.8,42204_2009
42204,8/23/2009,3.1,42204_2009
42204,9/2/2009,1.3,42204_2009
42204,9/16/2009,2.4,42204_2009
42204,5/9/2010,3.6,42204_2010
42204,5/18/2010,1.8,42204_2010
42204,5/28/2010,1.9,42204_2010
42204,6/7/2010,3.6,42204_2010
42204,6/30/2010,2.6,42204_2010
42204,7/15/2010,2.1,42204_2010
42204,7/25/2010,2,42204_2010
42204,8/6/2010,3.4,42204_2010
42204,8/19/2010,2.7,42204_2010
42204,9/8/2010,2.7,42204_2010
42204,9/19/2010,3.9,42204_2010
42204,9/29/2010,3,42204_2010
42204,5/19/2011,1.4,42204_2011
42204,6/4/2011,2.4,42204_2011
42204,6/16/2011,6.6,42204_2011
42204,6/29/2011,3.5,42204_2011
42204,7/13/2011,2.9,42204_2011
42204,7/30/2011,3,42204_2011
42204,8/14/2011,5.2,42204_2011
42204,8/29/2011,30,42204_2011
42204,9/12/2011,2.1,42204_2011
42204,5/7/2012,11,42204_2012
42204,5/16/2012,4,42204_2012
42204,6/1/2012,4.6,42204_2012
42204,6/18/2012,4.9,42204_2012
42204,6/30/2012,4.1,42204_2012
42204,7/9/2012,1.7,42204_2012
42204,7/30/2012,4,42204_2012
42204,8/13/2012,7,42204_2012
42225,5/17/2001,4.3,42225_2001
42225,6/1/2001,3.8,42225_2001
42225,6/11/2001,3.4,42225_2001
42225,6/25/2001,2,42225_2001
42225,7/11/2001,12,42225_2001
42225,7/25/2001,10,42225_2001
42225,8/7/2001,1.6,42225_2001
42225,8/20/2001,2.7,42225_2001
42225,9/4/2001,3.5,42225_2001
42225,9/17/2001,20,42225_2001
42225,5/3/2002,1.5,42225_2002
42225,5/17/2002,1.1,42225_2002
42225,6/11/2002,3.4,42225_2002
42225,6/25/2002,1.7,42225_2002
42225,7/15/2002,2.3,42225_2002
42225,7/23/2002,2.9,42225_2002
42225,8/6/2002,3.5,42225_2002
42225,8/20/2002,4,42225_2002
